is_risky,label,entityname,nature,firstcreditx_year,cred_level_desc,threshold,risk_flag,check_result,corp_oper_income_24m,corp_oper_expns_24m,corp_oper_diff_12m,corp_oper_diff_24m,taxes_level_cd,corp_curr_fin_asset_bal,corp_curr_fin_asset_bal_diff,total_avg_depst_bal_3m,n_ph_num4,n_ph_amt4,n_ph_amt2,unpayoff_mg_ratio,rep_overdue_cnt_3m,rep_overdue_cnt_24m,corp_curr_lab_amt,flag_8,creditamt,amtused,n_u0343_hit,n_ph_amt1_hit,n_ph_amt2_hit,tj_result,rep_crdt_card_limit,rep_crdt_card_avg_limit_6m,rep_crdt_card_used_limit,reserve_8,down30,industry_cd_desc,branchname
False,否,测试企业_76_优质有限公司,民营,2015,A,0.0773,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",8953148.0,5563693.0,1595765,3389455,B,4375954,448346,114611,2,47244656,1680296,100%,0,0,0,否,13824744,1543059,未命中,未命中,未命中,正常,430227,110229,123779,否,否,交通运输,成都分行
False,否,测试企业_77_优质有限公司,国有,2013,AA,0.1249,否,贷后检查：企业订单量稳定，现金流充裕。,46206388.0,31586897.0,7339230,14619491,B,9365729,1212069,348967,3,26785334,3778778,100%,0,0,0,否,3912258,1064218,未命中,未命中,未命中,正常,346102,95624,91585,否,否,制造业,上海分行
False,否,测试企业_78_优质有限公司,国有,2013,AAA,0.016,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",18242344.0,13659959.0,2258357,4582385,B,7482222,1383003,355119,3,22505317,813133,100%,0,0,0,否,2382294,652319,未命中,未命中,未命中,正常,94443,12207,32084,否,否,批发零售,上海分行
False,否,测试企业_79_优质有限公司,国有,2019,A,0.1264,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",45503012.0,35455021.0,4943279,10047991,B,9020061,206834,391278,2,32672854,4220224,100%,0,0,0,否,11918609,2027400,未命中,未命中,未命中,正常,496730,225767,159929,否,否,计算机服务业,北京分行
False,否,测试企业_80_优质有限公司,合资,2014,AA,0.0658,否,贷后检查：企业近期经营正常，无异常风险信号。,42316105.0,31466641.0,5516526,10849464,B,1557143,1009189,353310,4,47855385,1966959,100%,0,0,0,否,10491200,2080349,未命中,未命中,未命中,正常,188564,85890,60804,否,否,批发零售,广州分行
False,否,测试企业_81_优质有限公司,国有,2022,A,0.0369,否,贷后检查：企业订单量稳定，现金流充裕。,14036852.0,11097216.0,1535318,2939636,B,6727392,1403548,256058,3,46696972,1761660,100%,0,0,0,否,10111521,1588030,未命中,未命中,未命中,正常,467876,132521,106423,否,否,计算机服务业,北京分行
False,否,测试企业_82_优质有限公司,合资,2019,AA,0.0744,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",17267978.0,15280294.0,1070030,1987684,A,6589629,907295,157700,2,47457156,3388821,100%,0,0,0,否,13984558,3535030,未命中,未命中,未命中,正常,319388,144758,78488,否,否,建筑业,成都分行
False,否,测试企业_83_优质有限公司,合资,2021,A,0.1001,否,贷后检查：企业近期经营正常，无异常风险信号。,44954584.0,30410041.0,7360640,14544543,A,4421652,1720248,469788,3,37349560,4745715,100%,0,0,0,否,18010136,3184653,未命中,未命中,未命中,正常,116118,24341,26708,否,否,计算机服务业,广州分行
False,否,测试企业_84_优质有限公司,合资,2020,AA,0.1282,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",11173068.0,8963515.0,1025772,2209553,A,4558778,1506296,107353,4,20217988,4060428,100%,0,0,0,否,19078701,4715570,未命中,未命中,未命中,正常,277591,72657,30317,否,否,计算机服务业,广州分行
False,否,测试企业_85_优质有限公司,国有,2013,AAA,0.158,否,贷后检查：企业订单量稳定，现金流充裕。,49469494.0,40620308.0,4343833,8849186,A,3527298,1264464,384732,3,48199232,3257228,100%,0,0,0,否,18711680,6734630,未命中,未命中,未命中,正常,123740,33867,30404,否,否,交通运输,广州分行
False,否,测试企业_86_优质有限公司,民营,2013,AA,0.1178,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",16729097.0,11811231.0,2442392,4917866,B,3392153,1929319,391367,4,8830878,616633,100%,0,0,0,否,2973942,615254,未命中,未命中,未命中,正常,254373,74096,95434,否,否,批发零售,广州分行
False,否,测试企业_87_优质有限公司,国有,2015,AAA,0.0482,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",26467147.0,20928208.0,2845617,5538939,B,6213816,742679,484800,2,23585457,914113,100%,0,0,0,否,3397457,1236932,未命中,未命中,未命中,正常,68177,8338,9165,否,否,批发零售,深圳分行
False,否,测试企业_88_优质有限公司,民营,2014,AA,0.1375,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",33769798.0,20903914.0,6470263,12865884,B,4558396,1545442,142586,2,27179180,4663433,100%,0,0,0,否,17128594,6285517,未命中,未命中,未命中,正常,218573,31676,79340,否,否,建筑业,上海分行
False,否,测试企业_89_优质有限公司,民营,2013,A,0.0878,否,贷后检查：企业订单量稳定，现金流充裕。,22281041.0,15387055.0,3518827,6893986,B,6080757,540813,197611,4,9087653,3775646,100%,0,0,0,否,15146830,3526401,未命中,未命中,未命中,正常,153904,76488,75639,否,否,交通运输,上海分行
True,是,测试企业_90_风险有限公司,外资,2019,C,0.7421,是,"贷后检查：企业涉及诉讼，已冻结部分账户。

贷后检查：企业库存积压，销售回款放缓。",29949908.0,41106968.0,-5495862,-11157060,D,9112,-129554,142,5,17747993,4090388,80%,1,8,306056,是,19112251,18803255,命中,未命中,命中,高风险,365578,331864,296977,否,是,计算机服务业,广州分行
False,否,测试企业_91_优质有限公司,合资,2013,AA,0.0787,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",38972523.0,24555877.0,7219382,14416646,B,6236100,1362168,58187,4,40969183,2905602,100%,0,0,0,否,4597717,1525010,未命中,未命中,未命中,正常,346287,84313,41300,否,否,制造业,成都分行
False,否,测试企业_92_优质有限公司,国有,2022,A,0.0438,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",7453551.0,4895312.0,1258119,2558239,A,8156008,1905853,65144,4,11485844,1644938,100%,0,0,0,否,17546522,2641994,未命中,未命中,未命中,正常,221171,54137,65186,否,否,餐饮业,广州分行
False,否,测试企业_93_优质有限公司,民营,2014,AAA,0.178,否,贷后检查：企业近期经营正常，无异常风险信号。,31568512.0,19280985.0,6149402,12287527,B,3226375,1887270,134295,4,8659177,3317721,100%,0,0,0,否,2335741,910834,未命中,未命中,未命中,正常,345968,72453,35583,否,否,批发零售,北京分行
False,否,测试企业_94_优质有限公司,合资,2011,AAA,0.0281,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",11363220.0,9399616.0,992257,1963604,B,8506106,408468,457876,1,6278722,3712443,100%,0,0,0,否,14298456,3810438,未命中,未命中,未命中,正常,229544,82388,87842,否,否,制造业,成都分行
False,否,测试企业_95_优质有限公司,国有,2022,AAA,0.1043,否,贷后检查：企业近期经营正常，无异常风险信号。,38978530.0,28832262.0,5044226,10146268,A,5063950,826866,416973,3,33121819,4847242,100%,0,0,0,否,12430115,1617614,未命中,未命中,未命中,正常,489046,57755,198763,否,否,计算机服务业,成都分行
False,否,测试企业_96_优质有限公司,外资,2019,AAA,0.0707,否,贷后检查：企业近期经营正常，无异常风险信号。,5646066.0,3775854.0,955946,1870212,A,7986908,784645,180458,3,46720741,4313101,100%,0,0,0,否,3828321,648827,未命中,未命中,未命中,正常,184025,90494,58836,否,否,批发零售,北京分行
False,否,测试企业_97_优质有限公司,合资,2012,AAA,0.166,否,贷后检查：企业订单量稳定，现金流充裕。,12156948.0,9278341.0,1398652,2878607,A,4713686,1226252,467185,3,9280574,734672,100%,0,0,0,否,5701115,2089651,未命中,未命中,未命中,正常,199246,61570,62293,否,否,制造业,广州分行
False,否,测试企业_98_优质有限公司,国有,2017,AAA,0.1965,否,贷后检查：企业近期经营正常，无异常风险信号。,44467245.0,31616788.0,6369044,12850457,B,2556471,1970272,254618,4,14980144,3751899,100%,0,0,0,否,13898315,4001697,未命中,未命中,未命中,正常,292056,78582,106551,否,否,交通运输,深圳分行
False,否,测试企业_99_优质有限公司,合资,2013,AA,0.0337,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",45574975.0,30226537.0,7759038,15348438,B,8896534,1690574,53997,4,31333564,4469122,100%,0,0,0,否,12927861,1531237,未命中,未命中,未命中,正常,429223,47079,85420,否,否,建筑业,上海分行
