is_risky,label,entityname,nature,firstcreditx_year,cred_level_desc,threshold,risk_flag,check_result,corp_oper_income_24m,corp_oper_expns_24m,corp_oper_diff_12m,corp_oper_diff_24m,taxes_level_cd,corp_curr_fin_asset_bal,corp_curr_fin_asset_bal_diff,total_avg_depst_bal_3m,n_ph_num4,n_ph_amt4,n_ph_amt2,unpayoff_mg_ratio,rep_overdue_cnt_3m,rep_overdue_cnt_24m,corp_curr_lab_amt,flag_8,creditamt,amtused,n_u0343_hit,n_ph_amt1_hit,n_ph_amt2_hit,tj_result,rep_crdt_card_limit,rep_crdt_card_avg_limit_6m,rep_crdt_card_used_limit,reserve_8,down30,industry_cd_desc,branchname
False,否,测试企业_78_优质有限公司,国有,2018,AAA,0.1984,否,贷后检查：企业近期经营正常，无异常风险信号。,41725366.0,36838056.0,2370374,4887310,B,2132077,789222,395053,4,37341053,1068784,100%,0,0,0,否,3871422,1231911,未命中,未命中,未命中,正常,128245,32708,46126,否,否,计算机服务业,深圳分行
False,否,测试企业_79_优质有限公司,民营,2017,AAA,0.0253,否,贷后检查：企业订单量稳定，现金流充裕。,42158052.0,26714354.0,7766564,15443698,A,3055030,148340,497576,3,5608107,1330098,100%,0,0,0,否,7272911,1677923,未命中,未命中,未命中,正常,337356,79277,126744,否,否,批发零售,广州分行
False,否,测试企业_80_优质有限公司,民营,2017,AAA,0.1497,否,贷后检查：企业近期经营正常，无异常风险信号。,19746964.0,15147095.0,2324893,4599869,A,8454531,536353,451958,1,6290194,832342,100%,0,0,0,否,15819792,2792662,未命中,未命中,未命中,正常,416457,84302,176842,否,否,批发零售,上海分行
False,否,测试企业_81_优质有限公司,合资,2015,AAA,0.1635,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",19440846.0,15843742.0,1796007,3597104,B,5295738,1284966,327502,2,21962443,2826897,100%,0,0,0,否,19237824,4829703,未命中,未命中,未命中,正常,361951,123585,68447,否,否,交通运输,广州分行
False,否,测试企业_82_优质有限公司,国有,2020,AA,0.05,否,贷后检查：企业近期经营正常，无异常风险信号。,41938489.0,36876765.0,2458831,5061724,B,9599575,1974640,305202,4,13019655,2205159,100%,0,0,0,否,9021937,2858644,未命中,未命中,未命中,正常,100816,45441,14368,否,否,交通运输,北京分行
True,是,测试企业_83_风险有限公司,国有,2015,CC,0.6056,是,"贷后检查：企业实际控制人失联，风险陡增。

贷后检查：企业库存积压，销售回款放缓。",47595169.0,55322536.0,-3929321,-7727367,D,1698,-422684,3201,7,47702437,4003333,75%,3,10,849999,是,7311576,6460816,命中,命中,未命中,高风险,418439,341220,336611,否,是,餐饮业,成都分行
False,否,测试企业_84_优质有限公司,民营,2017,AAA,0.1778,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",23062037.0,14581852.0,4313747,8480185,B,8998998,1448476,474819,1,19260222,3961041,100%,0,0,0,否,2868995,810128,未命中,未命中,未命中,正常,179599,20229,75095,否,否,交通运输,上海分行
False,否,测试企业_85_优质有限公司,合资,2010,AAA,0.0965,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",8457336.0,5296593.0,1519146,3160743,B,5793954,1871165,76852,2,41272886,1213619,100%,0,0,0,否,8998693,2094039,未命中,未命中,未命中,正常,435126,85115,204341,否,否,建筑业,成都分行
False,否,测试企业_86_优质有限公司,合资,2011,AA,0.0553,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",1621325.0,1214838.0,159907,406487,B,3641195,1477917,131213,4,11123584,2369035,100%,0,0,0,否,18832666,3399917,未命中,未命中,未命中,正常,206544,74917,93660,否,否,批发零售,成都分行
False,否,测试企业_87_优质有限公司,合资,2019,AAA,0.1584,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",2612231.0,1880296.0,281796,731935,B,5319249,1636774,71517,3,42758862,3025194,100%,0,0,0,否,3609295,560125,未命中,未命中,未命中,正常,436189,108175,135199,否,否,制造业,广州分行
True,是,测试企业_88_风险有限公司,国有,2014,C,0.8202,是,"贷后检查：企业实际控制人失联，风险陡增。

贷后检查：企业存在延迟付息情况，需关注。",9397490.0,9339360.0,-43822,58130,C,33806,-156292,2699,5,34595613,2712964,61%,4,9,491932,是,14929244,13797617,未命中,未命中,未命中,高风险,204039,199981,189098,是,是,餐饮业,上海分行
False,否,测试企业_89_优质有限公司,民营,2022,AA,0.082,否,贷后检查：企业近期经营正常，无异常风险信号。,1162175.0,1014964.0,61851,147211,B,2519745,1265590,142751,3,7494749,2035884,100%,0,0,0,否,5143673,632479,未命中,未命中,未命中,正常,134531,18098,40595,否,否,交通运输,成都分行
False,否,测试企业_90_优质有限公司,合资,2013,A,0.0107,否,贷后检查：企业近期经营正常，无异常风险信号。,33286370.0,29863740.0,1790121,3422630,B,6340827,1317596,137686,3,24811380,4717494,100%,0,0,0,否,18531108,2691310,未命中,未命中,未命中,正常,463796,163869,214948,否,否,建筑业,成都分行
True,是,测试企业_91_风险有限公司,民营,2022,B,0.8382,是,"贷后检查：企业实际控制人失联，风险陡增。

贷后检查：企业涉及诉讼，已冻结部分账户。",48292653.0,57940292.0,-4767695,-9647639,D,1391,-468136,2101,9,38972579,2095614,56%,2,8,543951,是,12304773,12004139,命中,命中,命中,高风险,389049,343739,340102,是,是,餐饮业,北京分行
False,否,测试企业_92_优质有限公司,国有,2022,AA,0.1508,否,贷后检查：企业订单量稳定，现金流充裕。,28017781.0,23700799.0,2225454,4316982,B,5177067,1153287,306000,3,17397383,3976923,100%,0,0,0,否,5035252,1876565,未命中,未命中,未命中,正常,220000,46261,58977,否,否,交通运输,深圳分行
False,否,测试企业_93_优质有限公司,民营,2013,A,0.1824,否,贷后检查：企业近期经营正常，无异常风险信号。,32190958.0,28610600.0,1878790,3580358,B,5949193,785188,101288,3,6700423,1100482,100%,0,0,0,否,10859197,4335411,未命中,未命中,未命中,正常,138835,67902,47644,否,否,批发零售,北京分行
False,否,测试企业_94_优质有限公司,国有,2022,A,0.0102,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",12988085.0,9944513.0,1573562,3043572,A,7742834,863109,95073,3,33022746,4614843,100%,0,0,0,否,3600374,1381448,未命中,未命中,未命中,正常,58355,24021,10699,否,否,交通运输,上海分行
False,否,测试企业_95_优质有限公司,外资,2012,A,0.0828,否,贷后检查：企业订单量稳定，现金流充裕。,38842159.0,25493719.0,6665234,13348440,A,2447532,1879701,303496,3,44047383,3200703,100%,0,0,0,否,5936907,1291629,未命中,未命中,未命中,正常,94232,36171,28017,否,否,计算机服务业,广州分行
False,否,测试企业_96_优质有限公司,民营,2016,AAA,0.1631,否,贷后检查：企业订单量稳定，现金流充裕。,27986304.0,22834599.0,2661879,5151705,A,2452578,1960811,294853,1,39916950,3013629,100%,0,0,0,否,8441748,1505696,未命中,未命中,未命中,正常,203399,66056,37075,否,否,交通运输,上海分行
False,否,测试企业_97_优质有限公司,合资,2020,A,0.1835,否,贷后检查：企业订单量稳定，现金流充裕。,12488909.0,10422402.0,997391,2066507,A,6720916,926398,338083,4,6030095,1451923,100%,0,0,0,否,2692372,708789,未命中,未命中,未命中,正常,201933,68041,42153,否,否,餐饮业,上海分行
True,是,测试企业_98_风险有限公司,国有,2011,CC,0.6412,是,"贷后检查：企业实际控制人失联，风险陡增。

贷后检查：企业存在延迟付息情况，需关注。

贷后检查：企业涉及诉讼，已冻结部分账户。",38504637.0,49528018.0,-5604226,-11023381,C,25574,-105384,2937,10,29873099,1183880,64%,5,4,692215,是,16692289,16066923,命中,命中,未命中,高风险,319984,274903,301329,是,是,餐饮业,上海分行
False,否,测试企业_99_优质有限公司,外资,2022,A,0.0232,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",48337446.0,39661155.0,4396332,8676291,B,3287822,399604,260631,1,19353057,2575007,100%,0,0,0,否,10627140,3230302,未命中,未命中,未命中,正常,480011,155674,179113,否,否,餐饮业,北京分行
