is_risky,label,entityname,nature,firstcreditx_year,cred_level_desc,threshold,risk_flag,check_result,corp_oper_income_24m,corp_oper_expns_24m,corp_oper_diff_12m,corp_oper_diff_24m,taxes_level_cd,corp_curr_fin_asset_bal,corp_curr_fin_asset_bal_diff,total_avg_depst_bal_3m,n_ph_num4,n_ph_amt4,n_ph_amt2,unpayoff_mg_ratio,rep_overdue_cnt_3m,rep_overdue_cnt_24m,corp_curr_lab_amt,flag_8,creditamt,amtused,n_u0343_hit,n_ph_amt1_hit,n_ph_amt2_hit,tj_result,rep_crdt_card_limit,rep_crdt_card_avg_limit_6m,rep_crdt_card_used_limit,reserve_8,down30,industry_cd_desc,branchname
False,否,测试企业_76_优质有限公司,民营,2013,A,0.1009,否,贷后检查：企业订单量稳定，现金流充裕。,39893178.0,25721672.0,7007668,14171506,A,5466900,1421788,121592,1,42728485,1767975,100%,0,0,0,否,11491713,3105406,未命中,未命中,未命中,正常,396949,156358,189762,否,否,计算机服务业,成都分行
False,否,测试企业_77_优质有限公司,国有,2021,A,0.098,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",16249644.0,9906445.0,3154847,6343199,B,6800427,1464239,384343,3,23582466,1745074,100%,0,0,0,否,7414553,1348663,未命中,未命中,未命中,正常,327705,74270,114148,否,否,批发零售,深圳分行
True,是,测试企业_78_风险有限公司,民营,2013,CC,0.8921,是,"贷后检查：企业库存积压，销售回款放缓。

贷后检查：企业实际控制人失联，风险陡增。

贷后检查：企业涉及诉讼，已冻结部分账户。",32542025.0,33206333.0,-353615,-664308,C,42635,-212390,3908,7,19219001,1812456,64%,2,8,594942,是,12704316,10231512,命中,命中,命中,高风险,97962,91809,84410,否,是,建筑业,广州分行
False,否,测试企业_79_优质有限公司,合资,2012,A,0.127,否,贷后检查：企业近期经营正常，无异常风险信号。,42551970.0,38255203.0,2235632,4296767,A,4911794,609739,190470,2,34643276,2239384,100%,0,0,0,否,14563675,3319621,未命中,未命中,未命中,正常,159106,50295,37709,否,否,建筑业,深圳分行
False,否,测试企业_80_优质有限公司,外资,2019,AA,0.1731,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",46365386.0,30224457.0,8103593,16140929,B,7450843,591429,179385,4,30416194,2185468,100%,0,0,0,否,13793541,3060726,未命中,未命中,未命中,正常,136595,32160,61409,否,否,批发零售,深圳分行
False,否,测试企业_81_优质有限公司,民营,2011,A,0.0378,否,贷后检查：企业近期经营正常，无异常风险信号。,47191992.0,36047212.0,5522737,11144780,B,9680540,713276,388154,3,45210329,2653282,100%,0,0,0,否,2067966,613981,未命中,未命中,未命中,正常,279052,111879,105221,否,否,建筑业,上海分行
False,否,测试企业_82_优质有限公司,合资,2010,A,0.1031,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",36511679.0,23995381.0,6203318,12516298,B,7329825,1954185,63796,1,31991115,1193216,100%,0,0,0,否,12911964,5083942,未命中,未命中,未命中,正常,415752,51698,68366,否,否,计算机服务业,广州分行
False,否,测试企业_83_优质有限公司,外资,2012,A,0.1358,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",29767473.0,24456760.0,2624804,5310713,A,3504712,717529,393522,3,17160030,4050778,100%,0,0,0,否,3246013,801227,未命中,未命中,未命中,正常,77417,14209,10818,否,否,交通运输,广州分行
False,否,测试企业_84_优质有限公司,合资,2020,AAA,0.1476,否,贷后检查：企业近期经营正常，无异常风险信号。,10254068.0,6908709.0,1697282,3345359,B,5612896,863689,426362,3,13017424,4670507,100%,0,0,0,否,1731926,300023,未命中,未命中,未命中,正常,109412,13793,39705,否,否,餐饮业,深圳分行
False,否,测试企业_85_优质有限公司,外资,2016,AAA,0.0206,否,贷后检查：企业近期经营正常，无异常风险信号。,23792854.0,17828789.0,2976518,5964065,A,3154820,753016,323047,4,16372853,918197,100%,0,0,0,否,10474214,4180813,未命中,未命中,未命中,正常,435688,59431,125384,否,否,批发零售,广州分行
False,否,测试企业_86_优质有限公司,外资,2012,A,0.0114,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",30275351.0,26370893.0,1854709,3904458,B,6558407,552955,403901,4,46211857,3852588,100%,0,0,0,否,14915594,2748976,未命中,未命中,未命中,正常,368853,153884,118371,否,否,交通运输,北京分行
True,是,测试企业_87_风险有限公司,合资,2018,C,0.8081,是,"贷后检查：企业实际控制人失联，风险陡增。

贷后检查：企业库存积压，销售回款放缓。",7734178.0,10535536.0,-1333340,-2801358,C,1568,-226021,4890,10,24589604,1990704,67%,1,3,191494,是,1690071,1457069,命中,命中,未命中,高风险,314398,296905,303154,是,是,建筑业,深圳分行
False,否,测试企业_88_优质有限公司,合资,2015,AAA,0.1221,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",8593882.0,6882617.0,799213,1711265,A,7397404,267000,337329,1,9030535,2635226,100%,0,0,0,否,9978923,1190850,未命中,未命中,未命中,正常,410825,118549,161523,否,否,制造业,上海分行
False,否,测试企业_89_优质有限公司,外资,2020,A,0.1996,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",19045330.0,13379173.0,2833526,5666157,A,7915202,619004,185125,3,37264315,3318960,100%,0,0,0,否,7731814,1006962,未命中,未命中,未命中,正常,423465,155806,147228,否,否,批发零售,成都分行
False,否,测试企业_90_优质有限公司,国有,2014,AAA,0.1811,否,贷后检查：企业订单量稳定，现金流充裕。,5210497.0,3915173.0,577269,1295324,A,5965418,1552268,148225,4,17579491,3131578,100%,0,0,0,否,3810958,787262,未命中,未命中,未命中,正常,142762,57874,27269,否,否,制造业,深圳分行
True,是,测试企业_91_风险有限公司,外资,2020,C,0.7082,是,"贷后检查：企业存在延迟付息情况，需关注。

贷后检查：企业涉及诉讼，已冻结部分账户。

贷后检查：企业实际控制人失联，风险陡增。",48152935.0,43401157.0,2390867,4751778,D,17100,-452949,3863,10,24636322,2804022,75%,5,9,477893,是,16356924,14948708,命中,未命中,未命中,高风险,310518,253586,255047,否,是,交通运输,北京分行
False,否,测试企业_92_优质有限公司,民营,2015,AA,0.0955,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",27286493.0,18827652.0,4327429,8458841,B,3389140,1957150,68789,4,40100805,4422249,100%,0,0,0,否,12490663,1842642,未命中,未命中,未命中,正常,280195,107128,113208,否,否,制造业,成都分行
False,否,测试企业_93_优质有限公司,国有,2016,AAA,0.0765,否,贷后检查：企业近期经营正常，无异常风险信号。,35921694.0,26692262.0,4555757,9229432,B,7795955,723141,288501,3,36969586,2579513,100%,0,0,0,否,2087047,833337,未命中,未命中,未命中,正常,182947,23134,43970,否,否,建筑业,成都分行
False,否,测试企业_94_优质有限公司,合资,2010,A,0.0855,否,贷后检查：企业订单量稳定，现金流充裕。,14592430.0,9066683.0,2800912,5525747,B,6850449,573416,497155,2,33435879,4107555,100%,0,0,0,否,2543707,566253,未命中,未命中,未命中,正常,261378,65397,81624,否,否,餐饮业,深圳分行
False,否,测试企业_95_优质有限公司,民营,2019,AA,0.167,否,贷后检查：企业订单量稳定，现金流充裕。,12841971.0,9495572.0,1696746,3346399,A,9368175,1797287,294985,4,15699718,1497151,100%,0,0,0,否,3403243,692723,未命中,未命中,未命中,正常,67488,22840,11342,否,否,批发零售,广州分行
False,否,测试企业_96_优质有限公司,国有,2019,A,0.0902,否,贷后检查：企业订单量稳定，现金流充裕。,11042066.0,8102732.0,1497491,2939334,A,4917341,1245487,118682,3,15127234,4803906,100%,0,0,0,否,10919273,2973028,未命中,未命中,未命中,正常,403720,62402,71397,否,否,餐饮业,上海分行
True,是,测试企业_97_风险有限公司,外资,2017,C,0.6959,是,"贷后检查：企业库存积压，销售回款放缓。

贷后检查：企业实际控制人失联，风险陡增。

贷后检查：企业涉及诉讼，已冻结部分账户。",29177120.0,27915371.0,692143,1261749,D,18559,-212650,746,10,23702816,2678236,60%,4,3,982260,是,16071337,13832380,命中,未命中,命中,高风险,498363,421782,417287,否,是,餐饮业,北京分行
True,是,测试企业_98_风险有限公司,国有,2020,B,0.7948,是,贷后检查：企业涉及诉讼，已冻结部分账户。,8866073.0,9775385.0,-544757,-909312,D,20615,-331614,4421,10,49946199,2743629,71%,4,10,952055,是,7525440,6054640,命中,命中,未命中,高风险,391492,338573,332772,否,否,计算机服务业,上海分行
False,否,测试企业_99_优质有限公司,国有,2020,AA,0.1926,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",3574360.0,2344889.0,546746,1229471,B,1743655,527245,196756,1,20629941,2157807,100%,0,0,0,否,7941000,3034492,未命中,未命中,未命中,正常,387256,123133,125035,否,否,批发零售,上海分行
