is_risky,label,entityname,nature,firstcreditx_year,cred_level_desc,threshold,risk_flag,check_result,corp_oper_income_24m,corp_oper_expns_24m,corp_oper_diff_12m,corp_oper_diff_24m,taxes_level_cd,corp_curr_fin_asset_bal,corp_curr_fin_asset_bal_diff,total_avg_depst_bal_3m,n_ph_num4,n_ph_amt4,n_ph_amt2,unpayoff_mg_ratio,rep_overdue_cnt_3m,rep_overdue_cnt_24m,corp_curr_lab_amt,flag_8,creditamt,amtused,n_u0343_hit,n_ph_amt1_hit,n_ph_amt2_hit,tj_result,rep_crdt_card_limit,rep_crdt_card_avg_limit_6m,rep_crdt_card_used_limit,reserve_8,down30,industry_cd_desc,branchname
False,否,测试企业_77_优质有限公司,合资,2010,AA,0.186,否,贷后检查：企业订单量稳定，现金流充裕。,11230485.0,8799517.0,1260725,2430968,B,6921891,1306953,483885,4,24157496,3911076,100%,0,0,0,否,8744920,1571263,未命中,未命中,未命中,正常,233671,99380,55543,否,否,建筑业,北京分行
True,是,测试企业_78_风险有限公司,国有,2012,B,0.6609,是,"贷后检查：企业实际控制人失联，风险陡增。

贷后检查：企业存在延迟付息情况，需关注。

贷后检查：企业涉及诉讼，已冻结部分账户。",37025529.0,46496342.0,-4803316,-9470813,D,31996,-283676,547,7,5737129,2552259,80%,4,4,742873,是,8439583,8306210,未命中,未命中,命中,高风险,445277,403413,424618,否,是,制造业,北京分行
True,是,测试企业_79_风险有限公司,合资,2016,C,0.6967,是,"贷后检查：企业库存积压，销售回款放缓。

贷后检查：企业实际控制人失联，风险陡增。",48157163.0,49208422.0,-590568,-1051259,D,44365,-107611,2035,5,42570745,2917824,65%,2,6,304221,是,9631957,8088027,未命中,命中,命中,高风险,443288,374900,416317,否,是,制造业,广州分行
False,否,测试企业_80_优质有限公司,外资,2018,A,0.1824,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",46683936.0,29104426.0,8720596,17579510,A,8311949,1720624,155073,4,25520622,1771036,100%,0,0,0,否,13132180,4760680,未命中,未命中,未命中,正常,446927,176675,105300,否,否,交通运输,深圳分行
True,是,测试企业_81_风险有限公司,民营,2019,CC,0.5528,是,"贷后检查：企业库存积压，销售回款放缓。

贷后检查：企业实际控制人失联，风险陡增。",2285030.0,2883250.0,-248395,-598220,C,2663,-399254,1994,10,27635943,3555134,62%,4,8,765438,是,8835237,8117604,命中,命中,命中,高风险,178930,171955,174139,是,否,制造业,上海分行
False,否,测试企业_82_优质有限公司,合资,2022,A,0.0138,否,贷后检查：企业订单量稳定，现金流充裕。,32986350.0,28729019.0,2217568,4257331,A,3315868,1961183,311099,3,9738489,602839,100%,0,0,0,否,1214115,430843,未命中,未命中,未命中,正常,209456,42465,94120,否,否,计算机服务业,成都分行
False,否,测试企业_83_优质有限公司,外资,2022,AA,0.1644,否,贷后检查：企业近期经营正常，无异常风险信号。,47699835.0,30885598.0,8383008,16814237,B,8233498,984638,341572,1,40814261,4508249,100%,0,0,0,否,8444758,2780655,未命中,未命中,未命中,正常,405711,72204,196098,否,否,批发零售,北京分行
False,否,测试企业_84_优质有限公司,合资,2020,A,0.0883,否,贷后检查：企业近期经营正常，无异常风险信号。,33646717.0,20284771.0,6717104,13361946,A,4649853,1125880,464028,3,33145039,938359,100%,0,0,0,否,1116895,212827,未命中,未命中,未命中,正常,438310,66866,70779,否,否,交通运输,成都分行
False,否,测试企业_85_优质有限公司,国有,2014,A,0.0775,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",35106436.0,27317847.0,3962199,7788589,A,6998711,731693,106128,3,19699359,1188409,100%,0,0,0,否,15890354,4146825,未命中,未命中,未命中,正常,53023,8049,17830,否,否,餐饮业,深圳分行
False,否,测试企业_86_优质有限公司,国有,2010,A,0.1783,否,贷后检查：企业近期经营正常，无异常风险信号。,43428614.0,35648667.0,3891543,7779947,A,7927848,1055868,370836,4,23930106,2230569,100%,0,0,0,否,16546351,3968389,未命中,未命中,未命中,正常,83508,16621,19562,否,否,建筑业,深圳分行
False,否,测试企业_87_优质有限公司,合资,2012,AAA,0.1187,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",16962084.0,12928633.0,2062888,4033451,B,5395827,1741026,495544,2,45905841,4639373,100%,0,0,0,否,11575306,3807663,未命中,未命中,未命中,正常,377867,138922,41221,否,否,计算机服务业,广州分行
False,否,测试企业_88_优质有限公司,国有,2017,A,0.094,否,贷后检查：企业订单量稳定，现金流充裕。,21489962.0,14634892.0,3508624,6855070,A,7243540,1620769,395352,3,12519977,4623618,100%,0,0,0,否,8964600,1013744,未命中,未命中,未命中,正常,409977,180771,46683,否,否,交通运输,北京分行
False,否,测试企业_89_优质有限公司,外资,2022,AAA,0.0128,否,贷后检查：企业近期经营正常，无异常风险信号。,32515298.0,27703799.0,2477116,4811499,B,3984621,989398,190460,3,30537557,2461525,100%,0,0,0,否,10737838,4155781,未命中,未命中,未命中,正常,83127,16103,26038,否,否,制造业,成都分行
False,否,测试企业_90_优质有限公司,合资,2022,A,0.1177,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",19724602.0,13448192.0,3229651,6276410,B,2605001,928739,370856,2,23442275,1773854,100%,0,0,0,否,18518315,5841494,未命中,未命中,未命中,正常,124724,55430,62207,否,否,制造业,成都分行
False,否,测试企业_91_优质有限公司,民营,2018,AAA,0.1069,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",11214136.0,9342786.0,853280,1871350,B,8165571,1824953,499365,3,45570974,1154386,100%,0,0,0,否,10469743,1130314,未命中,未命中,未命中,正常,308389,49106,46497,否,否,交通运输,广州分行
False,否,测试企业_92_优质有限公司,外资,2017,A,0.1132,否,贷后检查：企业订单量稳定，现金流充裕。,24664995.0,19808060.0,2444044,4856935,A,3068341,644438,292530,3,32801519,3472956,100%,0,0,0,否,1165637,144436,未命中,未命中,未命中,正常,455184,50136,176750,否,否,交通运输,深圳分行
False,否,测试企业_93_优质有限公司,外资,2020,AAA,0.0113,否,贷后检查：企业近期经营正常，无异常风险信号。,22091821.0,16168233.0,3012711,5923588,A,8679261,246625,103636,4,30094083,765968,100%,0,0,0,否,18823170,3278750,未命中,未命中,未命中,正常,368542,53090,60204,否,否,批发零售,深圳分行
True,是,测试企业_94_风险有限公司,民营,2016,B,0.5946,是,"贷后检查：企业存在延迟付息情况，需关注。

贷后检查：企业实际控制人失联，风险陡增。

贷后检查：企业涉及诉讼，已冻结部分账户。",2031904.0,2711094.0,-417877,-679190,D,17872,-93121,3998,9,24214897,3359459,52%,2,5,207039,是,8757850,7906813,未命中,未命中,未命中,高风险,330072,268100,300812,否,否,制造业,北京分行
False,否,测试企业_95_优质有限公司,合资,2014,A,0.1853,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",24988819.0,20699501.0,2063013,4289318,A,5644852,1345534,330433,1,10972064,3823362,100%,0,0,0,否,15019745,4774994,未命中,未命中,未命中,正常,307913,94312,105857,否,否,交通运输,深圳分行
False,否,测试企业_96_优质有限公司,民营,2019,AAA,0.1808,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",20495454.0,14508584.0,3055459,5986870,B,5991725,1470162,383870,4,49044120,2756467,100%,0,0,0,否,18071838,3489168,未命中,未命中,未命中,正常,66693,9915,19270,否,否,交通运输,广州分行
False,否,测试企业_97_优质有限公司,国有,2019,A,0.172,否,贷后检查：企业近期经营正常，无异常风险信号。,30340416.0,21411879.0,4488784,8928537,B,3848072,186093,51800,1,31385786,1968879,100%,0,0,0,否,8567482,1074804,未命中,未命中,未命中,正常,183218,87033,29022,否,否,制造业,成都分行
False,否,测试企业_98_优质有限公司,外资,2013,A,0.0556,否,贷后检查：企业近期经营正常，无异常风险信号。,45275600.0,39620031.0,2759717,5655569,A,9569320,1474571,67570,3,40422906,4514977,100%,0,0,0,否,5887508,1793358,未命中,未命中,未命中,正常,105297,21377,16979,否,否,计算机服务业,上海分行
False,否,测试企业_99_优质有限公司,国有,2021,A,0.0467,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",19346801.0,14179513.0,2675690,5167288,B,7982379,1992702,323943,3,16449661,2658964,100%,0,0,0,否,16303944,6469374,未命中,未命中,未命中,正常,478323,194753,149835,否,否,计算机服务业,深圳分行
