is_risky,label,entityname,nature,firstcreditx_year,cred_level_desc,threshold,risk_flag,check_result,corp_oper_income_24m,corp_oper_expns_24m,corp_oper_diff_12m,corp_oper_diff_24m,taxes_level_cd,corp_curr_fin_asset_bal,corp_curr_fin_asset_bal_diff,total_avg_depst_bal_3m,n_ph_num4,n_ph_amt4,n_ph_amt2,unpayoff_mg_ratio,rep_overdue_cnt_3m,rep_overdue_cnt_24m,corp_curr_lab_amt,flag_8,creditamt,amtused,n_u0343_hit,n_ph_amt1_hit,n_ph_amt2_hit,tj_result,rep_crdt_card_limit,rep_crdt_card_avg_limit_6m,rep_crdt_card_used_limit,reserve_8,down30,industry_cd_desc,branchname
False,否,测试企业_77_优质有限公司,国有,2012,AAA,0.0603,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",17088452.0,13358626.0,1899972,3729826,A,5958042,1883850,418424,3,27974966,2280847,100%,0,0,0,否,2771722,457826,未命中,未命中,未命中,正常,257653,62360,70730,否,否,计算机服务业,北京分行
False,否,测试企业_78_优质有限公司,民营,2021,AA,0.0822,否,贷后检查：企业近期经营正常，无异常风险信号。,19299291.0,15829224.0,1787171,3470067,B,6152660,599372,170037,3,46335906,2041208,100%,0,0,0,否,3699373,979766,未命中,未命中,未命中,正常,214752,89821,104251,否,否,计算机服务业,广州分行
False,否,测试企业_79_优质有限公司,外资,2017,AA,0.1985,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",35171316.0,28024297.0,3655549,7147019,A,2457073,1341192,89009,1,27421872,3735679,100%,0,0,0,否,19684364,5383152,未命中,未命中,未命中,正常,331774,59974,131838,否,否,餐饮业,深圳分行
True,是,测试企业_80_风险有限公司,合资,2016,C,0.7133,是,"贷后检查：企业实际控制人失联，风险陡增。

贷后检查：企业存在延迟付息情况，需关注。",35001426.0,38329750.0,-1638463,-3328324,C,27843,-361202,1734,9,29255255,1853135,50%,3,3,825299,是,6100468,5192361,命中,命中,未命中,高风险,56058,54859,49390,否,是,餐饮业,北京分行
True,是,测试企业_81_风险有限公司,外资,2016,B,0.6861,是,"贷后检查：企业库存积压，销售回款放缓。

贷后检查：企业存在延迟付息情况，需关注。",30259261.0,30629881.0,-105699,-370620,C,24840,-301638,275,10,15869446,4540946,68%,2,6,594873,是,5751556,5095413,命中,命中,命中,高风险,458047,451232,373005,是,是,建筑业,上海分行
False,否,测试企业_82_优质有限公司,外资,2012,AAA,0.1861,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",47614854.0,31938064.0,7823124,15676790,B,3179799,434772,382837,2,40312977,2442297,100%,0,0,0,否,16289325,2748643,未命中,未命中,未命中,正常,289815,81551,45133,否,否,批发零售,北京分行
True,是,测试企业_83_风险有限公司,合资,2022,CC,0.849,是,"贷后检查：企业实际控制人失联，风险陡增。

贷后检查：企业存在延迟付息情况，需关注。

贷后检查：企业库存积压，销售回款放缓。",18058758.0,24476508.0,-3304834,-6417750,C,26185,-292754,1504,6,18666912,3655961,69%,3,7,943939,是,13759045,13221856,未命中,命中,命中,高风险,269451,242823,237186,是,是,餐饮业,深圳分行
False,否,测试企业_84_优质有限公司,外资,2011,AA,0.1673,否,贷后检查：企业订单量稳定，现金流充裕。,41072677.0,32973267.0,3997033,8099410,B,4346633,270926,334772,4,26828568,1521315,100%,0,0,0,否,5556095,785794,未命中,未命中,未命中,正常,404310,48201,55156,否,否,建筑业,上海分行
False,否,测试企业_85_优质有限公司,合资,2021,AA,0.0999,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",33335733.0,29165998.0,2140587,4169735,B,4552312,500098,314225,1,24354330,3905928,100%,0,0,0,否,4404508,1242241,未命中,未命中,未命中,正常,450960,116852,46194,否,否,建筑业,深圳分行
False,否,测试企业_86_优质有限公司,合资,2011,AAA,0.0974,否,贷后检查：企业订单量稳定，现金流充裕。,6551081.0,4727891.0,916476,1823190,A,5631546,179851,353155,4,39303634,3588454,100%,0,0,0,否,9014614,1201947,未命中,未命中,未命中,正常,304932,72600,136182,否,否,制造业,广州分行
True,是,测试企业_87_风险有限公司,国有,2015,CC,0.531,是,贷后检查：企业库存积压，销售回款放缓。,32996280.0,32544601.0,175345,451679,C,26840,-259923,3398,7,8817369,4722903,70%,5,5,682087,是,1743856,1610560,命中,命中,命中,高风险,342023,315510,290810,否,是,计算机服务业,上海分行
False,否,测试企业_88_优质有限公司,国有,2020,A,0.0857,否,贷后检查：企业近期经营正常，无异常风险信号。,42295415.0,26824692.0,7669190,15470723,B,4900812,266272,226205,4,43423617,4571042,100%,0,0,0,否,7365036,1327017,未命中,未命中,未命中,正常,393106,186843,117237,否,否,建筑业,成都分行
False,否,测试企业_89_优质有限公司,国有,2018,AA,0.062,否,贷后检查：企业订单量稳定，现金流充裕。,19297368.0,12298941.0,3483017,6998427,A,7967014,1930290,403083,4,9430845,3354688,100%,0,0,0,否,12769158,2253473,未命中,未命中,未命中,正常,402655,160117,180547,否,否,批发零售,北京分行
False,否,测试企业_90_优质有限公司,民营,2010,AA,0.0455,否,贷后检查：企业近期经营正常，无异常风险信号。,14617309.0,9982723.0,2400316,4634586,A,8303994,976609,274953,3,48608289,2483927,100%,0,0,0,否,5747948,2143704,未命中,未命中,未命中,正常,143285,17156,58182,否,否,批发零售,广州分行
False,否,测试企业_91_优质有限公司,国有,2021,A,0.1994,否,贷后检查：企业订单量稳定，现金流充裕。,6223245.0,4164600.0,1095660,2058645,B,6213520,330598,463739,2,6087978,2827948,100%,0,0,0,否,17178784,6051017,未命中,未命中,未命中,正常,153486,72712,46531,否,否,制造业,广州分行
False,否,测试企业_92_优质有限公司,外资,2021,AA,0.0182,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",39763156.0,27670280.0,6053472,12092876,A,4063920,1885521,433307,1,42406378,3154810,100%,0,0,0,否,16053165,5930968,未命中,未命中,未命中,正常,419757,181954,93214,否,否,建筑业,上海分行
False,否,测试企业_93_优质有限公司,国有,2011,A,0.1305,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",34981251.0,28388175.0,3319890,6593076,B,6657835,1181274,304615,2,12074462,3434724,100%,0,0,0,否,13008743,3706784,未命中,未命中,未命中,正常,101499,20291,13557,否,否,建筑业,广州分行
False,否,测试企业_94_优质有限公司,民营,2018,AAA,0.1258,否,贷后检查：企业近期经营正常，无异常风险信号。,36901669.0,30303987.0,3353414,6597682,A,1345116,1975045,394415,4,47077615,1180462,100%,0,0,0,否,9363744,3341754,未命中,未命中,未命中,正常,87341,24675,15264,否,否,计算机服务业,成都分行
False,否,测试企业_95_优质有限公司,国有,2021,AAA,0.1031,否,贷后检查：企业订单量稳定，现金流充裕。,44156010.0,34065533.0,5142043,10090477,B,7449150,415949,329936,2,22437193,4365666,100%,0,0,0,否,4176482,1253292,未命中,未命中,未命中,正常,273047,64542,31450,否,否,交通运输,深圳分行
True,是,测试企业_96_风险有限公司,外资,2021,CC,0.7028,是,贷后检查：企业存在延迟付息情况，需关注。,34653158.0,47920613.0,-6583657,-13267455,C,46714,-16743,3019,10,40006784,2476680,68%,1,5,827057,是,8426355,7691056,命中,命中,命中,高风险,246014,218950,230490,否,是,计算机服务业,北京分行
False,否,测试企业_97_优质有限公司,外资,2021,AA,0.0223,否,贷后检查：企业近期经营正常，无异常风险信号。,7257339.0,5449481.0,977709,1807858,A,6210179,1923400,350622,1,5630540,3269092,100%,0,0,0,否,13442348,5151158,未命中,未命中,未命中,正常,227252,55651,23316,否,否,交通运输,上海分行
True,是,测试企业_98_风险有限公司,外资,2013,B,0.8839,是,"贷后检查：企业存在延迟付息情况，需关注。

贷后检查：企业涉及诉讼，已冻结部分账户。",8501641.0,7804175.0,349848,697466,C,22435,-83819,1277,6,22334369,2508457,50%,3,10,212395,是,7624835,6112067,命中,命中,未命中,高风险,283761,256668,258397,否,是,制造业,成都分行
False,否,测试企业_99_优质有限公司,合资,2011,AAA,0.1278,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",15977693.0,12957975.0,1555172,3019718,B,4876956,400709,493039,2,33048373,4904185,100%,0,0,0,否,9280721,1057901,未命中,未命中,未命中,正常,306571,143691,64879,否,否,建筑业,深圳分行
